,file_name,obj_class,vertices,faces,face_type,bounding_box,has_holes,outlier_low,outlier_high,file_path
1246,D00895.obj,Insect,4173,15702,Triangles,"{'min_bound': [-0.9836249947547913, -0.6255970001220703, -0.7316229939460754], 'max_bound': [0.7077149748802185, 0.4309130012989044, 0.3885970115661621]}",False,False,False,original_shapes\Insect\D00895.obj
1247,D00973.obj,Insect,7638,15145,Triangles,"{'min_bound': [-1.0391700267791748, -0.7012230157852173, -0.3020099997520447], 'max_bound': [0.7953630089759827, 0.418971985578537, 0.46611401438713074]}",False,False,False,original_shapes\Insect\D00973.obj
1248,D00989.obj,Insect,313,588,Triangles,"{'min_bound': [-0.7100070118904114, -0.6136999726295471, -0.1726990044116974], 'max_bound': [1.0652600526809692, 0.6553379893302917, 0.22777900099754333]}",False,False,False,original_shapes\Insect\D00989.obj
1249,m0.obj,Insect,298,492,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6425489783287048, 0.5475410223007202, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m0.obj
1250,m1.obj,Insect,255,410,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.42485499382019043, 0.38484498858451843, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m1.obj
1251,m10.obj,Insect,1362,2628,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8941090106964111, 0.9750000238418579, 0.2224379926919937]}",False,False,False,original_shapes\Insect\m10.obj
1252,m11.obj,Insect,368,724,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.509119987487793, 0.10096199810504913]}",False,False,False,original_shapes\Insect\m11.obj
1253,m12.obj,Insect,278,500,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.37754398584365845, 0.5634719729423523]}",False,False,False,original_shapes\Insect\m12.obj
1254,m13.obj,Insect,491,1087,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5532879829406738, 0.17751500010490417, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m13.obj
1255,m14.obj,Insect,891,1678,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7159389853477478, 0.7735750079154968]}",False,False,False,original_shapes\Insect\m14.obj
1256,m15.obj,Insect,368,724,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.41692399978637695, 0.5038419961929321]}",False,False,False,original_shapes\Insect\m15.obj
1257,m16.obj,Insect,2666,5162,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.2701359987258911, 0.7186650037765503]}",False,False,False,original_shapes\Insect\m16.obj
1258,m17.obj,Insect,1548,2980,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.2938219904899597, 0.6547210216522217]}",False,False,False,original_shapes\Insect\m17.obj
1259,m18.obj,Insect,4250,8324,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.423911988735199, 0.7866830229759216]}",False,False,False,original_shapes\Insect\m18.obj
1260,m19.obj,Insect,3339,5490,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3465079963207245, 0.6357139945030212]}",False,False,False,original_shapes\Insect\m19.obj
1261,m2.obj,Insect,3495,6667,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6168299913406372, 0.5154430270195007, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m2.obj
1262,m20.obj,Insect,1624,3042,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.41875600814819336, 0.9287919998168945]}",False,False,False,original_shapes\Insect\m20.obj
1263,m21.obj,Insect,346,556,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.524133026599884, 0.8282549977302551]}",False,False,False,original_shapes\Insect\m21.obj
1264,m22.obj,Insect,333,620,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.42875000834465027, 0.6840620040893555]}",False,False,False,original_shapes\Insect\m22.obj
1265,m23.obj,Insect,462,876,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4756309986114502, 0.4259360134601593, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m23.obj
1266,m24.obj,Insect,163,284,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.42875000834465027, 0.856249988079071]}",False,False,False,original_shapes\Insect\m24.obj
1267,m25.obj,Insect,1249,2494,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8174729943275452, 0.5024020075798035, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m25.obj
1268,m26.obj,Insect,5266,10274,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8457720279693604, 0.42481300234794617, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m26.obj
1269,m3.obj,Insect,486,912,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9314060211181641, 0.556331992149353, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m3.obj
1270,m4.obj,Insect,4346,8216,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5567449927330017, 0.9750000238418579, 0.33224499225616455]}",False,False,False,original_shapes\Insect\m4.obj
1271,m6.obj,Insect,9184,17998,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6681470274925232, 0.7022280097007751, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m6.obj
1272,m7.obj,Insect,265,506,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5708289742469788, 0.5774539709091187, 0.9750000238418579]}",False,False,False,original_shapes\Insect\m7.obj
1273,m8.obj,Insect,423,698,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4784890115261078, 0.9750000238418579, 0.8342220187187195]}",False,False,False,original_shapes\Insect\m8.obj
1274,m9.obj,Insect,557,894,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8304349780082703, 0.9750000238418579, 0.48259299993515015]}",False,False,False,original_shapes\Insect\m9.obj
1275,m1147.obj,Jet,1149,2320,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3313100039958954, 0.8846719861030579]}",False,False,False,original_shapes\Jet\m1147.obj
1276,m1149.obj,Jet,3003,5874,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3056339919567108, 0.7692970037460327]}",False,False,False,original_shapes\Jet\m1149.obj
1277,m1150.obj,Jet,622,1228,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7432559728622437, 0.2012380063533783, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1150.obj
1278,m1151.obj,Jet,858,1660,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.2673569917678833, 0.9498289823532104]}",False,False,False,original_shapes\Jet\m1151.obj
1279,m1152.obj,Jet,3726,6881,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9224539995193481, 0.41383999586105347, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1152.obj
1280,m1153.obj,Jet,743,1478,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7912700176239014, 0.36446699500083923, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1153.obj
1281,m1154.obj,Jet,520,1000,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8497580289840698, 0.28414100408554077, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1154.obj
1282,m1155.obj,Jet,3680,5724,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8166249990463257, 0.2285189926624298, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1155.obj
1283,m1156.obj,Jet,1335,2452,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.21292999386787415, 0.8321030139923096]}",False,False,False,original_shapes\Jet\m1156.obj
1284,m1157.obj,Jet,1264,2088,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7037100195884705, 0.18583199381828308]}",False,False,False,original_shapes\Jet\m1157.obj
1285,m1158.obj,Jet,336,588,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9085749983787537, 0.4539949893951416, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1158.obj
1286,m1159.obj,Jet,3726,6881,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9224539995193481, 0.41383999586105347, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1159.obj
1287,m1161.obj,Jet,1486,1692,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9315909743309021, 0.32613998651504517, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1161.obj
1288,m1162.obj,Jet,2960,5706,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8308159708976746, 0.9750000238418579, 0.2738569974899292]}",False,False,False,original_shapes\Jet\m1162.obj
1289,m1163.obj,Jet,1014,2778,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9310340285301208, 0.30274900794029236, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1163.obj
1290,m1165.obj,Jet,448,768,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7945830225944519, 0.27184098958969116]}",False,False,False,original_shapes\Jet\m1165.obj
1291,m1166.obj,Jet,349,772,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8718069791793823, 0.25202399492263794, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1166.obj
1292,m1167.obj,Jet,2838,3992,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6977720260620117, 0.28348401188850403, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1167.obj
1293,m1168.obj,Jet,500,1106,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6513739824295044, 0.24423100054264069, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1168.obj
1294,m1169.obj,Jet,1198,2237,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6634529829025269, 0.3095009922981262, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1169.obj
1295,m1171.obj,Jet,3110,5622,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.2807379961013794, 0.7363809943199158]}",False,False,False,original_shapes\Jet\m1171.obj
1296,m1172.obj,Jet,1965,4928,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7706940174102783, 0.204025000333786]}",False,False,False,original_shapes\Jet\m1172.obj
1297,m1173.obj,Jet,2572,4856,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7901610136032104, 0.2615390121936798]}",False,False,False,original_shapes\Jet\m1173.obj
1298,m1174.obj,Jet,281,552,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5128740072250366, 0.21756300330162048, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1174.obj
1299,m1175.obj,Jet,2344,4592,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.66525799036026, 0.32135099172592163, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1175.obj
1300,m1176.obj,Jet,213,642,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8048909902572632, 0.22056399285793304, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1176.obj
1301,m1177.obj,Jet,507,1010,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8572829961776733, 0.3076770007610321, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1177.obj
1302,m1178.obj,Jet,258,572,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.46833300590515137, 0.2144719958305359, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1178.obj
1303,m1179.obj,Jet,1203,1994,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.609266996383667, 0.21774399280548096, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1179.obj
1304,m1180.obj,Jet,531,1058,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6568490266799927, 0.23170800507068634, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1180.obj
1305,m1181.obj,Jet,412,816,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.749210000038147, 0.2388399988412857, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1181.obj
1306,m1182.obj,Jet,179,354,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9501429796218872, 0.9750000238418579, 0.24835099279880524]}",False,False,False,original_shapes\Jet\m1182.obj
1307,m1183.obj,Jet,520,780,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8269169926643372, 0.22265799343585968]}",False,False,False,original_shapes\Jet\m1183.obj
1308,m1184.obj,Jet,182,382,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5101789832115173, 0.29360100626945496, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1184.obj
1309,m1185.obj,Jet,152,338,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.47051700949668884, 0.24775899946689606, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1185.obj
1310,m1187.obj,Jet,299,596,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6583330035209656, 0.2685900032520294, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1187.obj
1311,m1188.obj,Jet,279,538,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7874540090560913, 0.27522000670433044, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1188.obj
1312,m1190.obj,Jet,142,318,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6836029887199402, 0.32192400097846985, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1190.obj
1313,m1191.obj,Jet,1295,2444,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8901200294494629, 0.17625999450683594]}",False,False,False,original_shapes\Jet\m1191.obj
1314,m1193.obj,Jet,1020,2030,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5214070081710815, 0.21136100590229034, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1193.obj
1315,m1194.obj,Jet,757,1188,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7503780126571655, 0.2515830099582672]}",False,False,False,original_shapes\Jet\m1194.obj
1316,m1195.obj,Jet,340,460,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7357000112533569, 0.23713700473308563]}",False,False,False,original_shapes\Jet\m1195.obj
1317,m1196.obj,Jet,523,804,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6764289736747742, 0.22814199328422546]}",False,False,False,original_shapes\Jet\m1196.obj
1318,m1197.obj,Jet,235,484,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6854760050773621, 0.2489289939403534, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1197.obj
1319,m1198.obj,Jet,224,462,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6648979783058167, 0.23902200162410736, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1198.obj
1320,m1199.obj,Jet,602,1136,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.22118400037288666, 0.5576980113983154]}",False,False,False,original_shapes\Jet\m1199.obj
1321,m1200.obj,Jet,197,450,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.483720988035202, 0.3004109859466553, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1200.obj
1322,m1201.obj,Jet,6769,11310,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6777610182762146, 0.3220619857311249]}",False,False,False,original_shapes\Jet\m1201.obj
1323,m1202.obj,Jet,688,1332,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5660549998283386, 0.23368999361991882, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1202.obj
1324,m1204.obj,Jet,277,588,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6667219996452332, 0.33327800035476685, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1204.obj
1325,m1205.obj,Jet,369,556,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7742949724197388, 0.21694999933242798]}",False,False,False,original_shapes\Jet\m1205.obj
1326,m1207.obj,Jet,412,669,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.14862999320030212, 0.382876992225647]}",False,False,False,original_shapes\Jet\m1207.obj
1327,m1208.obj,Jet,308,519,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7185959815979004, 0.2188500016927719, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1208.obj
1328,m1209.obj,Jet,244,480,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9366499781608582, 0.2751860022544861, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1209.obj
1329,m1210.obj,Jet,577,1145,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6778600215911865, 0.22597500681877136, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1210.obj
1330,m1211.obj,Jet,486,852,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.918097972869873, 0.31777501106262207, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1211.obj
1331,m1212.obj,Jet,1173,2513,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6255760192871094, 0.31820398569107056, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1212.obj
1332,m1213.obj,Jet,254,504,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4576300084590912, 0.1757500022649765, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1213.obj
1333,m1214.obj,Jet,887,1752,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6226270198822021, 0.2226240038871765, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1214.obj
1334,m1215.obj,Jet,162,308,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.2416599988937378, 0.6949130296707153, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1215.obj
1335,m1216.obj,Jet,879,1754,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6698629856109619, 0.2213740050792694, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1216.obj
1336,m1217.obj,Jet,305,594,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6065750122070312, 0.2731899917125702, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1217.obj
1337,m1218.obj,Jet,274,400,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6929060220718384, 0.2265080064535141, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1218.obj
1338,m1219.obj,Jet,185,364,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.17778900265693665, 0.7274860143661499, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1219.obj
1339,m1220.obj,Jet,437,862,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6734300255775452, 0.23167400062084198, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1220.obj
1340,m1221.obj,Jet,372,688,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8465380072593689, 0.2191389948129654]}",False,False,False,original_shapes\Jet\m1221.obj
1341,m1222.obj,Jet,332,612,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8952959775924683, 0.3837679922580719]}",False,False,False,original_shapes\Jet\m1222.obj
1342,m1223.obj,Jet,1117,2230,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.685617983341217, 0.21557800471782684, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1223.obj
1343,m1224.obj,Jet,559,944,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.43666699528694153, 0.16496700048446655]}",False,False,False,original_shapes\Jet\m1224.obj
1344,m1225.obj,Jet,183,340,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.731328010559082, 0.18014299869537354]}",False,False,False,original_shapes\Jet\m1225.obj
1345,m1226.obj,Jet,161,318,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.2547920048236847, 0.5043789744377136]}",False,False,False,original_shapes\Jet\m1226.obj
1346,m1227.obj,Jet,265,324,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7685030102729797, 0.15892499685287476]}",False,False,False,original_shapes\Jet\m1227.obj
1347,m1228.obj,Jet,329,368,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7055789828300476, 0.16931000351905823]}",False,False,False,original_shapes\Jet\m1228.obj
1348,m1229.obj,Jet,3388,6422,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5012919902801514, 0.9750000238418579, 0.22504299879074097]}",False,False,False,original_shapes\Jet\m1229.obj
1349,m1230.obj,Jet,2360,4325,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6149590015411377, 0.31129899621009827]}",False,False,False,original_shapes\Jet\m1230.obj
1350,m1231.obj,Jet,79,130,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6357110142707825, 0.1946450024843216, 0.9750000238418579]}",False,True,False,original_shapes\Jet\m1231.obj
1351,m1232.obj,Jet,203,418,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9493240118026733, 0.24238699674606323, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1232.obj
1352,m1233.obj,Jet,233,516,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.512499988079071, 0.26249998807907104, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1233.obj
1353,m1234.obj,Jet,236,492,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8524190187454224, 0.2349189966917038, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1234.obj
1354,m1235.obj,Jet,193,376,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.23880499601364136, 0.9485499858856201]}",False,False,False,original_shapes\Jet\m1235.obj
1355,m1236.obj,Jet,396,828,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6628170013427734, 0.21892300248146057, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1236.obj
1356,m1237.obj,Jet,212,480,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3088900148868561, 0.9369369745254517]}",False,False,False,original_shapes\Jet\m1237.obj
1357,m1238.obj,Jet,196,396,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.507876992225647, 0.24773499369621277, 0.9750000238418579]}",False,False,False,original_shapes\Jet\m1238.obj
1358,m1239.obj,Jet,428,676,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7683389782905579, 0.24776999652385712]}",False,False,False,original_shapes\Jet\m1239.obj
